customer,210
way,72
value,71
question,37
need,31
ability,31
opportunity,29
responsibility,27
fact,25
knowledge,23
reason,22
objective,19
thing,19
motivation,19
sense,18
something,16
trust,14
aspect,12
matter,10
answer,10
deal,10
consideration,9
consider,6
desire,6
mind,6
leverage,5
thinking,5
chance,5
feel,4
willingness,4
understanding,3
argue,3
try,3
make,3
someone,3
anything,3
understand,2
explain,2
opinion,2
therefore,2
doubt,1
think,1
better-paying,1
higher-leverage,1
find,1
achieve,1
value-creation,1
hope,1
let,1
accomplish,1
